city,date,temperature,humidity,pressure,precipitation,wind_speed
Bangalore,2026-07-27 12:00:00,28.4,54,1008.9,0.0,20.6
Bangalore,2026-07-27 13:00:00,28.3,54,1008.1,0.0,19.8
Bangalore,2026-07-27 14:00:00,28.2,56,1007.1,0.0,17.0
Bangalore,2026-07-27 15:00:00,28.2,56,1006.2,0.0,17.1
Bangalore,2026-07-27 16:00:00,26.4,63,1006.3,0.2,16.9
Bangalore,2026-07-27 17:00:00,27.4,56,1006.4,0.8,12.9
Bangalore,2026-07-27 18:00:00,26.3,60,1007.2,0.0,15.8
Bangalore,2026-07-27 19:00:00,24.9,68,1007.8,0.0,13.7
Bangalore,2026-07-27 20:00:00,24.1,74,1009.1,0.1,14.4
Bangalore,2026-07-27 21:00:00,23.8,76,1009.8,0.0,15.9
Bangalore,2026-07-27 22:00:00,23.1,80,1010.6,0.0,15.7
Bangalore,2026-07-27 23:00:00,23.0,80,1010.0,0.0,15.0
Bangalore,2026-07-28 00:00:00,22.4,83,1009.7,0.0,14.1
Bangalore,2026-07-28 01:00:00,22.0,87,1009.0,0.0,14.1
Bangalore,2026-07-28 02:00:00,21.8,89,1008.7,0.0,14.3
Bangalore,2026-07-28 03:00:00,21.5,90,1008.4,0.0,14.1
Bangalore,2026-07-28 04:00:00,21.3,90,1008.3,0.0,15.4
Bangalore,2026-07-28 05:00:00,21.4,89,1008.2,0.0,14.1
Bangalore,2026-07-28 06:00:00,21.2,90,1008.7,0.0,14.0
Bangalore,2026-07-28 07:00:00,22.2,84,1009.2,0.0,14.7
Bangalore,2026-07-28 08:00:00,23.7,75,1009.5,0.1,19.7
Bangalore,2026-07-28 09:00:00,25.0,68,1009.6,0.0,21.0
Bangalore,2026-07-28 10:00:00,26.7,61,1009.5,0.1,21.3
Bangalore,2026-07-28 11:00:00,27.1,58,1009.0,0.3,21.8
Bangalore,2026-07-28 12:00:00,28.9,51,1007.9,0.1,21.9
Bangalore,2026-07-28 13:00:00,29.7,50,1007.0,0.0,21.7
Bangalore,2026-07-28 14:00:00,29.6,50,1006.0,0.2,22.7
Bangalore,2026-07-28 15:00:00,26.9,61,1006.3,0.5,21.9
Bangalore,2026-07-28 16:00:00,26.8,64,1006.0,0.4,22.1
Bangalore,2026-07-28 17:00:00,27.4,56,1005.8,0.2,21.6
Bangalore,2026-07-28 18:00:00,25.9,63,1006.4,0.0,18.1
Bangalore,2026-07-28 19:00:00,24.7,69,1007.4,0.0,18.4
Bangalore,2026-07-28 20:00:00,23.9,73,1008.3,0.0,17.3
Bangalore,2026-07-28 21:00:00,22.9,78,1009.1,0.0,17.2
Bangalore,2026-07-28 22:00:00,22.2,82,1010.0,0.0,16.6
Bangalore,2026-07-28 23:00:00,22.4,83,1009.5,0.0,16.8
Bangalore,2026-07-29 00:00:00,21.9,87,1009.2,0.0,16.0
Bangalore,2026-07-29 01:00:00,21.7,88,1008.8,0.0,15.1
Bangalore,2026-07-29 02:00:00,21.7,88,1008.1,0.0,16.5
Bangalore,2026-07-29 03:00:00,21.6,88,1008.1,0.0,16.7
Bangalore,2026-07-29 04:00:00,21.7,87,1007.9,0.0,17.1
Bangalore,2026-07-29 05:00:00,21.7,88,1007.7,0.0,15.1
Bangalore,2026-07-29 06:00:00,21.7,89,1007.9,0.0,14.8
Bangalore,2026-07-29 07:00:00,22.4,86,1008.4,0.0,14.1
Bangalore,2026-07-29 08:00:00,23.8,76,1008.6,0.0,19.0
Bangalore,2026-07-29 09:00:00,25.6,65,1008.8,0.1,24.1
Bangalore,2026-07-29 10:00:00,25.9,63,1008.6,0.2,21.8
Bangalore,2026-07-29 11:00:00,27.4,55,1007.8,0.3,22.6
Bangalore,2026-07-29 12:00:00,28.1,54,1007.0,0.3,24.7
Bangalore,2026-07-29 13:00:00,28.6,54,1006.2,0.3,22.7
Bangalore,2026-07-29 14:00:00,29.3,53,1004.9,0.2,23.0
Bangalore,2026-07-29 15:00:00,27.9,56,1005.1,0.5,20.0
Bangalore,2026-07-29 16:00:00,24.7,77,1005.5,1.3,21.0
Bangalore,2026-07-29 17:00:00,26.8,60,1005.2,0.1,20.2
Bangalore,2026-07-29 18:00:00,25.3,68,1005.8,0.0,17.5
Bangalore,2026-07-29 19:00:00,23.9,74,1006.9,0.0,16.9
Bangalore,2026-07-29 20:00:00,23.1,78,1007.7,0.0,17.6
Bangalore,2026-07-29 21:00:00,22.5,81,1008.7,0.0,17.1
Bangalore,2026-07-29 22:00:00,21.9,83,1009.0,0.0,17.6
Bangalore,2026-07-29 23:00:00,22.3,84,1008.4,0.0,16.2
Bangalore,2026-07-30 00:00:00,22.1,88,1007.7,0.0,16.6
Bangalore,2026-07-30 01:00:00,21.9,90,1006.7,0.0,17.1
Bangalore,2026-07-30 02:00:00,21.5,88,1006.5,0.0,17.2
Bangalore,2026-07-30 03:00:00,21.2,90,1006.3,0.0,16.6
Bangalore,2026-07-30 04:00:00,21.0,90,1006.2,0.0,17.6
Bangalore,2026-07-30 05:00:00,21.8,88,1005.9,0.0,18.6
Bangalore,2026-07-30 06:00:00,21.8,88,1006.2,0.0,18.1
Bangalore,2026-07-30 07:00:00,22.4,82,1006.5,0.0,18.5
Bangalore,2026-07-30 08:00:00,23.5,76,1006.7,0.0,23.7
Bangalore,2026-07-30 09:00:00,24.7,71,1006.6,0.1,21.4
Bangalore,2026-07-30 10:00:00,25.9,65,1006.7,0.1,23.0
Bangalore,2026-07-30 11:00:00,27.2,57,1006.2,0.3,24.9
Bangalore,2026-07-30 12:00:00,27.6,56,1005.5,0.4,25.0
Bangalore,2026-07-30 13:00:00,28.1,58,1004.6,0.5,23.6
Bangalore,2026-07-30 14:00:00,28.3,59,1003.7,0.1,21.6
Bangalore,2026-07-30 15:00:00,25.3,72,1004.0,0.7,15.5
Bangalore,2026-07-30 16:00:00,25.8,67,1003.2,0.2,22.6
Bangalore,2026-07-30 17:00:00,25.7,68,1003.8,0.7,19.6
Bangalore,2026-07-30 18:00:00,24.8,73,1004.6,0.0,16.0
Bangalore,2026-07-30 19:00:00,24.2,73,1005.3,0.0,19.0
Bangalore,2026-07-30 20:00:00,23.4,77,1006.4,0.0,18.2
Bangalore,2026-07-30 21:00:00,22.9,80,1007.2,0.0,18.7
Bangalore,2026-07-30 22:00:00,22.3,84,1007.8,0.0,18.7
Bangalore,2026-07-30 23:00:00,22.4,85,1007.2,0.0,16.5
Mumbai,2026-07-01 00:00:00,27.2,88,1004.6,3.0,21.4
Mumbai,2026-07-01 01:00:00,27.1,86,1004.4,7.7,20.8
Mumbai,2026-07-01 02:00:00,26.6,88,1003.6,6.7,21.1
Mumbai,2026-07-01 03:00:00,26.5,90,1003.6,4.8,18.6
Mumbai,2026-07-01 04:00:00,26.1,91,1003.5,5.2,17.3
Mumbai,2026-07-01 05:00:00,26.9,88,1003.4,5.4,11.1
Mumbai,2026-07-01 06:00:00,26.8,87,1003.8,0.4,11.5
Mumbai,2026-07-01 07:00:00,25.9,93,1004.5,2.2,12.2
Mumbai,2026-07-01 08:00:00,26.0,94,1004.9,2.6,10.3
Mumbai,2026-07-01 09:00:00,26.9,91,1005.5,1.4,13.0
Mumbai,2026-07-01 10:00:00,26.9,91,1005.7,2.6,11.6
Mumbai,2026-07-01 11:00:00,26.8,92,1004.9,3.2,13.4
Mumbai,2026-07-01 12:00:00,27.0,91,1004.6,5.8,15.1
Mumbai,2026-07-01 13:00:00,26.9,94,1004.3,4.5,14.1
Mumbai,2026-07-01 14:00:00,26.5,91,1003.9,4.6,14.8
Mumbai,2026-07-01 15:00:00,26.6,91,1003.5,3.1,15.7
Mumbai,2026-07-01 16:00:00,26.4,92,1003.3,2.8,17.0
Mumbai,2026-07-01 17:00:00,27.2,88,1003.2,5.1,20.1
Mumbai,2026-07-01 18:00:00,26.9,87,1003.4,6.2,18.9
Mumbai,2026-07-01 19:00:00,27.0,87,1003.7,2.9,15.9
Mumbai,2026-07-01 20:00:00,27.3,87,1004.5,1.5,13.4
Mumbai,2026-07-01 21:00:00,26.9,88,1005.2,0.6,11.7
Mumbai,2026-07-01 22:00:00,26.1,91,1005.9,2.6,14.8
Mumbai,2026-07-01 23:00:00,25.0,94,1006.2,1.7,8.7
Mumbai,2026-07-02 00:00:00,25.3,93,1005.6,4.3,5.6
Mumbai,2026-07-02 01:00:00,25.6,93,1005.2,2.2,8.7
Mumbai,2026-07-02 02:00:00,25.5,91,1004.8,0.9,10.2
Mumbai,2026-07-02 03:00:00,25.7,92,1004.5,0.9,10.0
Mumbai,2026-07-02 04:00:00,25.7,92,1004.0,0.3,10.2
Mumbai,2026-07-02 05:00:00,26.1,93,1004.2,1.5,9.5
Mumbai,2026-07-02 06:00:00,26.1,91,1004.6,2.2,12.4
Mumbai,2026-07-02 07:00:00,25.7,93,1005.3,2.1,13.5
Mumbai,2026-07-02 08:00:00,25.7,93,1005.5,1.7,13.9
Mumbai,2026-07-02 09:00:00,26.7,90,1006.1,1.5,12.4
Mumbai,2026-07-02 10:00:00,26.9,92,1006.1,1.7,15.0
Mumbai,2026-07-02 11:00:00,27.6,91,1006.0,2.3,19.8
Mumbai,2026-07-02 12:00:00,27.4,91,1005.7,4.0,18.5
Mumbai,2026-07-02 13:00:00,26.9,89,1005.4,4.6,18.7
Mumbai,2026-07-02 14:00:00,27.0,88,1005.1,2.8,18.1
Mumbai,2026-07-02 15:00:00,26.3,88,1004.6,2.4,16.4
Mumbai,2026-07-02 16:00:00,26.5,92,1004.5,5.0,12.9
Mumbai,2026-07-02 17:00:00,27.1,88,1003.8,3.7,12.3
Mumbai,2026-07-02 18:00:00,27.1,90,1004.0,1.4,10.4
Mumbai,2026-07-02 19:00:00,26.2,90,1004.5,1.0,10.1
Mumbai,2026-07-02 20:00:00,27.0,88,1005.0,0.4,12.0
Mumbai,2026-07-02 21:00:00,25.8,91,1006.6,3.6,11.3
Mumbai,2026-07-02 22:00:00,25.9,94,1006.9,3.1,5.7
Mumbai,2026-07-02 23:00:00,26.3,91,1006.4,2.1,13.8
Mumbai,2026-07-03 00:00:00,26.5,92,1005.9,0.8,13.5
Mumbai,2026-07-03 01:00:00,26.0,91,1005.8,1.4,13.5
Mumbai,2026-07-03 02:00:00,25.5,93,1005.6,2.1,12.8
Mumbai,2026-07-03 03:00:00,25.2,94,1005.4,3.4,11.0
Mumbai,2026-07-03 04:00:00,25.4,93,1005.0,2.0,9.9
Mumbai,2026-07-03 05:00:00,26.1,91,1004.8,2.6,13.2
Mumbai,2026-07-03 06:00:00,26.0,93,1005.1,3.8,8.2
Mumbai,2026-07-03 07:00:00,26.3,93,1005.5,3.0,10.0
Mumbai,2026-07-03 08:00:00,26.5,92,1005.9,2.0,8.7
Mumbai,2026-07-03 09:00:00,25.7,93,1006.6,4.0,15.5
Mumbai,2026-07-03 10:00:00,25.8,94,1007.0,2.4,9.9
Mumbai,2026-07-03 11:00:00,26.4,92,1006.6,1.8,10.5
Mumbai,2026-07-03 12:00:00,26.8,91,1006.1,2.1,13.0
Mumbai,2026-07-03 13:00:00,26.6,90,1006.1,2.9,11.2
Mumbai,2026-07-03 14:00:00,26.3,90,1005.4,1.7,18.8
Mumbai,2026-07-03 15:00:00,26.7,88,1005.2,0.7,14.3
Mumbai,2026-07-03 16:00:00,26.0,90,1005.1,2.4,16.2
Mumbai,2026-07-03 17:00:00,27.3,84,1004.5,3.6,14.2
Mumbai,2026-07-03 18:00:00,25.8,91,1004.8,2.8,14.4
Mumbai,2026-07-03 19:00:00,26.4,90,1005.0,1.5,12.8
Mumbai,2026-07-03 20:00:00,26.7,89,1005.3,0.7,11.2
Mumbai,2026-07-03 21:00:00,26.5,88,1005.9,0.6,12.5
Mumbai,2026-07-03 22:00:00,25.9,91,1006.6,2.0,16.7
Mumbai,2026-07-03 23:00:00,25.6,90,1005.7,1.5,13.3
Mumbai,2026-07-04 00:00:00,25.8,91,1005.3,2.7,16.0
Mumbai,2026-07-04 01:00:00,26.1,91,1004.8,1.1,13.9
Mumbai,2026-07-04 02:00:00,26.2,92,1004.1,1.7,11.0
Mumbai,2026-07-04 03:00:00,26.2,92,1003.6,2.6,13.4
Mumbai,2026-07-04 04:00:00,26.3,93,1003.5,4.0,12.7
Mumbai,2026-07-04 05:00:00,26.2,94,1003.3,6.5,12.3
Mumbai,2026-07-04 06:00:00,25.8,95,1003.8,6.4,14.4
Mumbai,2026-07-04 07:00:00,25.8,93,1004.3,7.2,12.3
Mumbai,2026-07-04 08:00:00,25.9,93,1004.4,5.2,12.2
Mumbai,2026-07-04 09:00:00,26.4,92,1004.3,3.3,11.8
Mumbai,2026-07-04 10:00:00,26.3,93,1004.5,4.0,13.5
Mumbai,2026-07-04 11:00:00,26.6,92,1004.2,4.4,13.4
Mumbai,2026-07-04 12:00:00,26.4,93,1003.8,7.4,16.4
Mumbai,2026-07-04 13:00:00,26.8,89,1003.4,5.0,16.5
Mumbai,2026-07-04 14:00:00,26.3,91,1002.7,3.0,16.3
Mumbai,2026-07-04 15:00:00,26.3,91,1001.9,3.1,17.2
Mumbai,2026-07-04 16:00:00,26.6,89,1001.4,2.2,19.1
Mumbai,2026-07-04 17:00:00,26.2,91,1001.2,3.3,18.6
Mumbai,2026-07-04 18:00:00,26.0,89,1001.3,1.4,16.8
Mumbai,2026-07-04 19:00:00,26.4,91,1001.4,0.6,14.9
Mumbai,2026-07-04 20:00:00,27.3,87,1001.6,0.1,16.6
Mumbai,2026-07-04 21:00:00,26.9,84,1002.3,0.1,17.8
Mumbai,2026-07-04 22:00:00,26.2,90,1002.8,1.6,15.6
Mumbai,2026-07-04 23:00:00,26.5,90,1002.2,1.2,17.6
Mumbai,2026-07-05 00:00:00,26.2,94,1001.4,2.4,16.2
Mumbai,2026-07-05 01:00:00,25.9,93,1000.9,5.3,12.5
Mumbai,2026-07-05 02:00:00,26.2,91,1000.3,3.0,12.6
Mumbai,2026-07-05 03:00:00,25.9,92,999.8,3.4,17.3
Mumbai,2026-07-05 04:00:00,26.3,91,999.5,3.9,21.1
Mumbai,2026-07-05 05:00:00,26.0,93,999.4,7.1,15.4
Mumbai,2026-07-05 06:00:00,25.9,94,999.6,10.6,24.3
Mumbai,2026-07-05 07:00:00,26.4,92,1000.0,5.7,20.4
Mumbai,2026-07-05 08:00:00,26.7,91,1000.1,2.4,21.9
Mumbai,2026-07-05 09:00:00,26.8,90,1000.2,8.7,27.2
Mumbai,2026-07-05 10:00:00,26.8,91,999.8,11.2,29.0
Mumbai,2026-07-05 11:00:00,26.5,93,1000.2,8.7,22.4
Mumbai,2026-07-05 12:00:00,26.5,91,999.8,5.5,19.0
Mumbai,2026-07-05 13:00:00,27.0,87,999.9,2.9,17.9
Mumbai,2026-07-05 14:00:00,26.4,89,1000.0,5.4,21.9
Mumbai,2026-07-05 15:00:00,26.5,90,999.4,3.4,21.3
Mumbai,2026-07-05 16:00:00,26.6,88,998.9,1.5,21.7
Mumbai,2026-07-05 17:00:00,26.7,92,999.1,3.6,23.5
Mumbai,2026-07-05 18:00:00,26.7,91,999.5,14.3,30.3
Mumbai,2026-07-05 19:00:00,26.6,90,999.8,10.9,28.5
Mumbai,2026-07-05 20:00:00,26.1,89,1000.9,8.9,24.2
Mumbai,2026-07-05 21:00:00,26.9,86,1001.6,3.8,25.6
Mumbai,2026-07-05 22:00:00,26.9,87,1002.1,1.4,20.9
Mumbai,2026-07-05 23:00:00,26.6,89,1001.0,2.9,20.7
Mumbai,2026-07-06 00:00:00,26.7,88,1000.7,3.0,22.8
Mumbai,2026-07-06 01:00:00,26.8,92,999.9,1.4,18.4
Mumbai,2026-07-06 02:00:00,27.0,88,999.5,2.9,20.4
Mumbai,2026-07-06 03:00:00,27.3,82,999.7,1.7,24.6
Mumbai,2026-07-06 04:00:00,27.2,82,999.5,1.4,21.0
Mumbai,2026-07-06 05:00:00,26.7,91,998.6,0.8,27.9
Mumbai,2026-07-06 06:00:00,27.0,90,998.9,4.5,28.1
Mumbai,2026-07-06 07:00:00,26.9,87,1000.1,5.6,31.6
Mumbai,2026-07-06 08:00:00,26.8,88,1000.7,9.7,27.2
Mumbai,2026-07-06 09:00:00,26.9,90,1001.3,9.3,27.4
Mumbai,2026-07-06 10:00:00,26.9,90,1001.3,12.8,23.6
Mumbai,2026-07-06 11:00:00,27.0,90,1000.3,8.3,26.4
Mumbai,2026-07-06 12:00:00,27.3,90,999.9,15.0,28.2
Mumbai,2026-07-06 13:00:00,26.8,87,999.9,9.3,34.6
Mumbai,2026-07-06 14:00:00,26.8,90,999.3,8.2,32.5
Mumbai,2026-07-06 15:00:00,26.4,92,999.5,6.0,26.2
Mumbai,2026-07-06 16:00:00,27.0,89,998.5,4.3,32.0
Mumbai,2026-07-06 17:00:00,27.6,89,998.6,5.1,26.1
Mumbai,2026-07-06 18:00:00,27.3,88,998.9,3.8,28.8
Mumbai,2026-07-06 19:00:00,27.0,89,999.8,4.4,27.0
Mumbai,2026-07-06 20:00:00,27.0,88,1000.6,4.0,28.0
Mumbai,2026-07-06 21:00:00,27.0,86,1001.2,3.1,27.0
Mumbai,2026-07-06 22:00:00,27.1,85,1001.7,3.2,28.1
Mumbai,2026-07-06 23:00:00,27.5,86,1000.8,4.0,29.5
Mumbai,2026-07-07 00:00:00,27.2,87,1000.8,0.6,24.3
Mumbai,2026-07-07 01:00:00,27.2,85,1000.4,1.8,23.4
Mumbai,2026-07-07 02:00:00,26.7,90,1000.0,2.2,25.4
Mumbai,2026-07-07 03:00:00,26.8,87,999.7,4.6,23.3
Mumbai,2026-07-07 04:00:00,27.0,88,999.5,3.6,25.3
Mumbai,2026-07-07 05:00:00,28.0,88,999.7,2.6,25.5
Mumbai,2026-07-07 06:00:00,27.4,85,1000.7,0.2,22.6
Mumbai,2026-07-07 07:00:00,27.5,83,1001.5,1.2,22.7
Mumbai,2026-07-07 08:00:00,26.3,89,1001.6,3.6,22.7
Mumbai,2026-07-07 09:00:00,28.1,82,1002.0,0.9,20.7
Mumbai,2026-07-07 10:00:00,28.0,83,1002.0,0.7,19.0
Mumbai,2026-07-07 11:00:00,27.0,88,1002.1,1.4,23.7
Mumbai,2026-07-07 12:00:00,27.8,87,1001.3,0.8,21.0
Mumbai,2026-07-07 13:00:00,27.3,87,1001.3,3.0,23.8
Mumbai,2026-07-07 14:00:00,27.6,81,1001.3,1.2,26.5
Mumbai,2026-07-07 15:00:00,27.1,85,1001.1,1.6,25.7
Mumbai,2026-07-07 16:00:00,26.7,88,1000.8,3.6,24.1
Mumbai,2026-07-07 17:00:00,26.9,90,1000.0,1.9,24.5
Mumbai,2026-07-07 18:00:00,26.7,92,1000.2,6.1,17.8
Mumbai,2026-07-07 19:00:00,26.5,90,1000.6,4.8,17.0
Mumbai,2026-07-07 20:00:00,26.4,92,1001.2,4.3,18.8
Mumbai,2026-07-07 21:00:00,26.5,92,1002.1,1.5,19.8
Mumbai,2026-07-07 22:00:00,25.6,92,1002.8,1.0,16.1
Mumbai,2026-07-07 23:00:00,27.1,92,1001.9,2.2,24.2
Mumbai,2026-07-08 00:00:00,26.8,89,1001.3,4.2,27.8
Mumbai,2026-07-08 01:00:00,26.8,90,1001.0,3.3,22.3
Mumbai,2026-07-08 02:00:00,27.3,91,1000.9,3.6,23.3
Mumbai,2026-07-08 03:00:00,28.2,85,1000.9,0.7,27.6
Mumbai,2026-07-08 04:00:00,28.0,83,1001.3,1.0,26.8
Mumbai,2026-07-08 05:00:00,27.7,92,1001.6,0.8,22.6
Mumbai,2026-07-08 06:00:00,27.0,89,1001.9,2.2,26.7
Mumbai,2026-07-08 07:00:00,26.2,90,1002.6,0.6,23.9
Mumbai,2026-07-08 08:00:00,26.8,89,1003.2,0.7,20.9
Mumbai,2026-07-08 09:00:00,26.9,90,1004.1,0.7,15.8
Mumbai,2026-07-08 10:00:00,27.2,90,1005.0,2.5,13.0
Mumbai,2026-07-08 11:00:00,27.8,86,1003.9,2.6,17.6
Mumbai,2026-07-08 12:00:00,27.9,88,1004.0,0.4,18.2
Mumbai,2026-07-08 13:00:00,28.8,85,1003.6,0.0,13.9
Mumbai,2026-07-08 14:00:00,29.2,81,1002.9,0.4,17.0
Mumbai,2026-07-08 15:00:00,28.9,84,1002.7,0.3,13.5
Mumbai,2026-07-08 16:00:00,28.4,85,1002.6,0.4,12.6
Mumbai,2026-07-08 17:00:00,28.4,86,1002.4,0.1,15.2
Mumbai,2026-07-08 18:00:00,28.0,90,1002.5,0.5,13.1
Mumbai,2026-07-08 19:00:00,28.0,87,1003.5,0.3,13.0
Mumbai,2026-07-08 20:00:00,28.3,88,1004.2,0.3,14.8
Mumbai,2026-07-08 21:00:00,28.1,88,1004.9,0.3,16.8
Mumbai,2026-07-08 22:00:00,28.3,87,1005.4,0.0,14.8
Mumbai,2026-07-08 23:00:00,27.7,88,1005.2,0.0,17.8
Mumbai,2026-07-09 00:00:00,28.3,82,1004.6,0.0,17.6
Mumbai,2026-07-09 01:00:00,28.4,81,1004.6,0.0,16.1
Mumbai,2026-07-09 02:00:00,28.3,82,1004.0,0.1,18.7
Mumbai,2026-07-09 03:00:00,28.1,83,1004.1,0.1,19.5
Mumbai,2026-07-09 04:00:00,27.8,85,1004.1,0.0,19.6
Mumbai,2026-07-09 05:00:00,27.7,87,1004.3,0.1,17.4
Mumbai,2026-07-09 06:00:00,27.8,84,1004.8,0.3,16.7
Mumbai,2026-07-09 07:00:00,28.1,85,1005.6,0.2,16.9
Mumbai,2026-07-09 08:00:00,28.3,83,1006.0,0.1,20.7
Mumbai,2026-07-09 09:00:00,28.3,85,1006.5,0.2,20.1
Mumbai,2026-07-09 10:00:00,28.5,84,1007.0,0.1,18.1
Mumbai,2026-07-09 11:00:00,28.9,80,1007.2,0.3,19.0
Mumbai,2026-07-09 12:00:00,29.0,81,1007.3,0.3,20.0
Mumbai,2026-07-09 13:00:00,29.0,80,1006.9,0.0,17.9
Mumbai,2026-07-09 14:00:00,28.7,81,1006.7,0.2,18.5
Mumbai,2026-07-09 15:00:00,28.9,80,1006.1,0.2,18.3
Mumbai,2026-07-09 16:00:00,29.2,79,1005.7,0.2,18.8
Mumbai,2026-07-09 17:00:00,29.0,81,1005.8,0.4,18.3
Mumbai,2026-07-09 18:00:00,28.5,84,1006.1,0.2,17.9
Mumbai,2026-07-09 19:00:00,27.7,88,1006.8,0.1,18.2
Mumbai,2026-07-09 20:00:00,27.7,88,1007.4,0.1,17.0
Mumbai,2026-07-09 21:00:00,27.6,89,1007.9,0.0,16.4
Mumbai,2026-07-09 22:00:00,26.8,88,1008.4,0.2,16.0
Mumbai,2026-07-09 23:00:00,27.6,86,1008.1,0.6,14.5
Mumbai,2026-07-10 00:00:00,27.7,85,1007.7,0.1,13.7
Mumbai,2026-07-10 01:00:00,27.3,87,1007.6,0.0,13.4
Mumbai,2026-07-10 02:00:00,27.2,87,1007.0,0.1,15.3
Mumbai,2026-07-10 03:00:00,26.7,86,1007.0,0.3,15.1
Mumbai,2026-07-10 04:00:00,26.9,86,1006.9,0.3,15.0
Mumbai,2026-07-10 05:00:00,27.3,89,1007.0,0.3,15.0
Mumbai,2026-07-10 06:00:00,27.8,86,1007.3,0.0,15.7
Mumbai,2026-07-10 07:00:00,28.2,85,1008.0,0.0,16.7
Mumbai,2026-07-10 08:00:00,28.6,83,1008.6,0.1,17.1
Mumbai,2026-07-10 09:00:00,28.7,83,1009.3,0.2,16.6
Mumbai,2026-07-10 10:00:00,29.0,82,1009.2,0.0,16.6
Mumbai,2026-07-10 11:00:00,29.8,77,1009.3,0.2,17.1
Mumbai,2026-07-10 12:00:00,30.2,75,1009.3,0.2,17.3
Mumbai,2026-07-10 13:00:00,29.8,76,1008.9,0.1,16.9
Mumbai,2026-07-10 14:00:00,29.7,77,1008.7,0.3,17.3
Mumbai,2026-07-10 15:00:00,29.7,77,1008.1,0.2,18.0
Mumbai,2026-07-10 16:00:00,29.3,79,1007.8,0.2,17.8
Mumbai,2026-07-10 17:00:00,29.1,81,1008.0,0.2,15.1
Mumbai,2026-07-10 18:00:00,28.8,82,1008.2,0.1,14.7
Mumbai,2026-07-10 19:00:00,28.4,82,1008.3,0.0,15.0
Mumbai,2026-07-10 20:00:00,28.3,83,1008.8,0.1,14.7
Mumbai,2026-07-10 21:00:00,28.2,83,1009.4,0.1,14.6
Mumbai,2026-07-10 22:00:00,28.3,82,1009.7,0.1,16.4
Mumbai,2026-07-10 23:00:00,27.9,85,1009.6,0.0,17.4
Mumbai,2026-07-11 00:00:00,27.6,87,1008.9,0.0,16.2
Mumbai,2026-07-11 01:00:00,27.4,88,1008.2,0.0,15.9
Mumbai,2026-07-11 02:00:00,27.2,88,1007.5,0.1,15.2
Mumbai,2026-07-11 03:00:00,27.5,87,1007.1,0.1,15.8
Mumbai,2026-07-11 04:00:00,27.8,85,1006.9,0.0,16.7
Mumbai,2026-07-11 05:00:00,27.7,86,1006.9,0.0,14.4
Mumbai,2026-07-11 06:00:00,27.7,86,1007.4,0.0,14.8
Mumbai,2026-07-11 07:00:00,28.1,84,1008.0,0.0,16.5
Mumbai,2026-07-11 08:00:00,28.1,84,1008.6,0.0,18.3
Mumbai,2026-07-11 09:00:00,28.6,82,1009.1,0.0,18.3
Mumbai,2026-07-11 10:00:00,28.5,83,1009.2,0.2,19.1
Mumbai,2026-07-11 11:00:00,29.7,75,1009.2,0.5,21.1
Mumbai,2026-07-11 12:00:00,29.4,74,1008.7,1.0,20.1
Mumbai,2026-07-11 13:00:00,29.7,72,1008.2,1.1,21.4
Mumbai,2026-07-11 14:00:00,29.6,75,1007.4,1.4,21.1
Mumbai,2026-07-11 15:00:00,29.3,76,1007.1,1.2,21.3
Mumbai,2026-07-11 16:00:00,29.1,78,1006.7,0.5,21.5
Mumbai,2026-07-11 17:00:00,28.4,83,1006.5,0.9,18.8
Mumbai,2026-07-11 18:00:00,28.6,83,1006.7,0.4,17.9
Mumbai,2026-07-11 19:00:00,28.3,84,1007.1,0.0,16.5
Mumbai,2026-07-11 20:00:00,28.1,86,1007.5,0.0,17.3
Mumbai,2026-07-11 21:00:00,27.8,88,1007.9,0.0,17.6
Mumbai,2026-07-11 22:00:00,27.4,90,1007.9,0.1,16.2
Mumbai,2026-07-11 23:00:00,28.1,84,1007.5,0.1,16.4
Mumbai,2026-07-12 00:00:00,28.0,84,1006.7,0.0,15.3
Mumbai,2026-07-12 01:00:00,27.9,83,1006.2,0.0,15.1
Mumbai,2026-07-12 02:00:00,27.7,83,1005.7,0.0,16.3
Mumbai,2026-07-12 03:00:00,27.5,84,1005.2,0.1,16.5
Mumbai,2026-07-12 04:00:00,27.5,83,1005.1,0.3,16.5
Mumbai,2026-07-12 05:00:00,27.5,87,1005.1,0.1,17.7
Mumbai,2026-07-12 06:00:00,27.5,88,1005.2,0.1,17.9
Mumbai,2026-07-12 07:00:00,27.9,86,1005.7,0.0,17.8
Mumbai,2026-07-12 08:00:00,28.6,81,1006.3,0.1,18.5
Mumbai,2026-07-12 09:00:00,29.3,78,1006.6,0.2,20.5
Mumbai,2026-07-12 10:00:00,29.6,75,1006.7,0.5,21.2
Mumbai,2026-07-12 11:00:00,30.0,76,1006.8,0.8,22.4
Mumbai,2026-07-12 12:00:00,29.8,75,1006.6,0.2,22.4
Mumbai,2026-07-12 13:00:00,28.8,81,1006.3,0.8,22.1
Mumbai,2026-07-12 14:00:00,28.4,85,1005.8,1.7,23.2
Mumbai,2026-07-12 15:00:00,29.5,77,1005.5,0.8,23.0
Mumbai,2026-07-12 16:00:00,29.3,76,1005.3,0.7,22.0
Mumbai,2026-07-12 17:00:00,29.2,79,1005.2,0.9,20.8
Mumbai,2026-07-12 18:00:00,28.5,83,1005.6,0.2,19.1
Mumbai,2026-07-12 19:00:00,28.4,82,1006.0,0.1,17.8
